"TP","LF_PCT","LF","MEAN_RR","VLF_PCT","RMSSD","SDRR","KURT_REL_RR","pNN50","RMSSD_REL_RR","condition"
1851.238378,49.57245676,917.7043447,839.0167969,49.87046501,12.99344102,59.92380489,-0.233060705,0,0.006710561,1
5625.576492,21.85299655,1229.357037,647.6583901,76.69828606,15.65255966,137.529487,-0.329824593,1.266666667,0.022254708,2
11461.29102,12.49790319,1432.421056,1018.561729,87.41648779,21.27708077,209.8290734,0.112000876,3.933333333,0.008018227,1
1044.641311,33.14686971,346.2658943,782.958463,63.87988119,10.8980135,57.71792173,0.331052836,0.066666667,0.008723026,1
1242.107761,24.86244479,308.8183563,595.9713237,72.9016695,7.326776666,68.69082045,10.12767264,0.2,0.006729903,2
6540.136721,14.71570082,962.4269531,867.04305,83.88496897,18.07725632,259.9939974,0.698824629,2.8,0.015164587,2
8534.620314,12.45275041,1062.794966,917.5467806,87.32793899,18.72314348,260.5886786,0.385338898,2.866666667,0.009435701,1
2849.424527,33.70638897,960.4381143,881.0945254,66.07000286,13.81078366,83.79174209,-0.385869473,0.2,0.005718602,2
4515.921587,41.66084197,1881.370956,1026.99654,58.22963921,21.21232024,100.1306482,-0.303564004,2.4,0.00892681,2
2526.481607,37.34465499,943.5058394,853.0423722,60.83745393,15.88214364,73.24418204,1.091231465,0.6,0.010268111,2
1112.777504,63.46767462,706.2540056,783.2528444,35.23449474,10.93819572,43.57246687,-0.000568837,0,0.006662596,2
4008.775276,44.01274351,1764.37198,990.4785531,55.72179421,21.0982754,104.6465103,1.109524417,1.266666667,0.010621266,1
1259.624869,36.99442909,465.9910291,970.0398916,62.86906035,10.49946819,81.63194473,-0.368836593,0,0.004743389,2
4676.593451,14.49876871,678.0484682,933.5743882,84.86285379,14.39384071,367.3766891,-0.856306686,1.266666667,0.00873454,2
9090.305406,11.72740359,1066.056802,893.1293372,88.0482814,16.96581689,272.9554091,0.353297131,2.066666667,0.009957299,1
1770.313504,25.56102067,452.5102005,855.4019543,73.85257925,10.42356745,63.13161466,1.403357802,0,0.005716791,2
1698.100383,23.09077536,392.1045448,735.8451153,75.18084792,9.559851527,59.85156896,-0.169084076,0,0.006910778,2
4472.983595,45.06202232,2015.616866,958.2278538,54.58633175,21.06629296,132.5857302,-0.646889019,1.466666667,0.009448743,2
3814.086969,47.73063597,1820.487967,1002.125167,52.02413065,22.21763244,85.27668654,-0.082888078,1.933333333,0.01118514,1
630.3770833,43.43764141,273.820937,713.5809835,49.52551163,9.343135529,35.23265029,0.652337465,0,0.008815263,2
1911.490682,42.2727054,808.0388248,766.5046777,53.0057497,16.18248881,63.05586342,-0.48489311,0,0.013797471,1
1451.923771,26.51467107,384.972812,759.4967008,71.6173184,9.560106295,54.13860285,0.812263911,0.066666667,0.006993091,1
10205.76101,6.841781602,698.2558793,1035.913627,93.05368464,17.95194816,316.8405916,-1.168207023,2.6,0.00797403,2
3537.28864,50.38921201,1782.411873,958.1663184,49.07795029,22.42967304,76.0289538,-0.228386556,1.866666667,0.012633835,1
2504.101408,68.44597192,1713.956546,828.2925422,29.92707563,18.59377737,61.89512245,-0.192156657,0.266666667,0.011295353,3
2147.976567,33.16422664,712.359817,787.2367604,66.10484281,12.10269858,80.1651927,0.400802619,0,0.007156459,1
2079.351574,70.91948728,1474.665475,837.2728135,27.80081991,19.1350264,57.73314341,-0.601063322,0.266666667,0.012062745,3
2226.690988,34.23580959,762.3256868,881.7312459,64.94563157,13.72887151,82.64181553,0.548407918,0.933333333,0.00806542,2
5790.691276,13.69239531,792.8843406,947.9234733,85.37395195,17.48798287,284.9254413,-0.781278129,2.133333333,0.014638291,2
2949.740592,31.15854211,919.0961645,750.8287089,67.93247721,13.08220225,82.05890132,0.697107979,0.4,0.008128397,2
1837.029356,21.23683441,390.1268825,728.5729935,76.88572632,9.990374005,65.97102377,-0.269457215,0.133333333,0.00790172,2
3620.493697,27.06085403,979.7365143,840.9757542,72.22603319,14.9388982,131.1846924,1.428948309,1.8,0.010061627,2
3178.521932,25.40135927,807.3877755,680.0734532,73.28816285,11.97003181,99.7583431,1.995849092,0.4,0.00907918,2
3733.673413,18.45629224,689.0976765,737.4808163,79.66850472,14.17270941,119.6669523,6.096583012,0.666666667,0.013306694,2
1227.671622,52.28508304,641.8891272,747.6620116,39.25945781,14.54104962,45.5988992,-0.344910609,0.133333333,0.013544615,1
9434.834761,8.098738289,764.1025753,940.3391829,91.2260788,18.10735803,333.3284211,0.359329693,2.133333333,0.012627832,1
431.9118349,44.90050807,193.9306083,783.0196406,50.49759887,7.404448145,44.86346741,1.376686116,0,0.006237315,2
5938.202658,14.09982126,837.275961,833.8889848,84.67953747,16.75842018,260.0916227,0.367535933,1.266666667,0.015651623,1
2755.334705,24.33564089,670.5283592,884.3012585,75.28959318,12.9240819,98.21909666,0.413655374,0.133333333,0.006148753,2
2181.3036,41.66759682,908.8967895,700.1555464,46.44778885,18.90468687,74.90060867,1.274128931,2.466666667,0.020279101,2
8570.760542,21.18391144,1815.622323,740.5827857,77.46416455,20.64246648,183.8559866,2.010888155,3.066666667,0.015979584,2
2306.021703,44.64919598,1029.62015,672.7058831,53.81724327,12.30106369,66.34924381,2.419649079,0.533333333,0.009245989,2
808.1265868,35.43055168,286.323708,728.3565317,59.83391213,9.643099612,43.72644589,-0.104837938,0,0.008809146,2
3122.914873,22.82183639,712.7065228,729.6069785,76.19519619,11.90782083,89.88021956,-0.100498859,0.2,0.008329167,2
3171.868945,25.82325142,819.0796925,1004.613443,73.96307542,14.99442708,98.39012382,1.710760636,0.4,0.007102323,3
5197.941895,20.87542556,1085.092491,895.3361969,77.54188885,18.87962168,235.6365194,-0.556926618,3,0.013719756,3
1395.798647,39.24401949,547.7674929,763.5805835,57.21702714,12.71248706,57.90570814,0.086882937,0.466666667,0.010367706,2
4004.734677,30.16315779,1207.95444,1078.240159,69.81475505,18.08524926,92.28730757,-0.221423815,0.733333333,0.006649897,1
1174.224891,52.18063477,612.7180017,698.1687639,45.3297236,10.0448265,46.49343721,0.415203103,0,0.007386051,2
4702.900631,16.95551761,797.4011446,825.3107867,82.21486969,15.1279377,116.4643656,5.812091335,1.266666667,0.010623115,3
4962.87266,44.7649969,2221.629792,1046.207206,55.14306808,22.94319428,99.15864747,-0.430990081,3.133333333,0.009170544,2
917.8775032,52.79541053,484.597196,692.6896059,44.1361428,9.126681157,38.92741868,0.66381186,0,0.007027235,2
3955.122302,73.97456959,2925.7847,783.4320835,23.03342311,25.72675903,79.78696124,-0.626993216,3.666666667,0.01791518,1
5522.892258,17.52643619,967.9661873,933.3694579,82.34234933,16.97036481,124.6870103,1.068595404,0.6,0.007543601,3
4738.502679,13.38943453,634.4587139,929.4871947,86.08045042,14.16119053,370.16091,-0.868451662,1.266666667,0.008922133,2
1463.327623,28.89138437,422.7756082,722.1414361,69.07249403,9.527961297,50.53798368,-0.216969695,0,0.007238781,2
3431.294073,43.79931692,1502.883366,1042.612692,56.06297108,19.99613302,93.74693978,-0.717268267,1.533333333,0.009589638,1
3279.61835,58.71836952,1925.738422,831.064756,40.04367879,21.69755542,86.8595406,0.523154616,1.2,0.014019492,1
2884.494507,46.01281544,1327.237134,983.5245161,53.68182505,18.86023454,84.06179381,0.986964854,1.266666667,0.009459023,3
1135.402059,42.98427906,488.0443895,861.091274,55.35411432,12.99820637,55.87335169,-0.076307159,0,0.008835253,2
3284.52499,30.35747198,997.0987535,741.8050681,68.64254414,13.97979019,91.97966108,0.173391066,0.6,0.009000749,2
1204.020577,27.40074867,329.9106523,768.4703667,71.00083936,8.851007447,50.379727,0.648558015,0.066666667,0.006128343,1
3050.510426,22.44991498,684.836997,759.4503728,77.05752353,11.8205787,104.6767064,-0.615045234,0.066666667,0.007118045,1
1936.0526,24.40021036,472.4009072,712.3069437,74.3104489,9.476261872,85.23179452,1.371642137,0,0.007056944,2
537.561974,40.16262891,215.8990208,780.872555,55.98394712,7.588144407,46.99702723,3.801140975,0,0.006215138,2
712.8507134,41.09056116,292.9143584,729.167785,52.81713987,10.14617963,36.6131826,0.879352483,0,0.009180571,2
691.8769658,39.35765327,272.3065372,823.4031353,57.59412209,8.595518244,49.15380137,-0.76456379,0,0.00638998,3
4358.350787,35.81713733,1561.036487,901.0654214,63.76704207,18.07412727,111.6838509,0.685527737,2.533333333,0.009105352,3
1392.183894,59.04490933,822.0137181,598.8774903,37.40701599,11.26316364,85.75331778,0.973375825,0.2,0.009807086,3
1690.004288,40.9325911,691.7625447,868.4168837,58.53565915,11.79990525,61.14771197,0.614234755,0,0.006149196,3
1082.2045,43.51969941,470.9721454,742.3207326,52.90422894,10.56821777,62.12085131,-0.51411144,0,0.008372197,2
4085.646728,13.84771801,565.7688378,826.0082458,84.93777262,15.72161036,250.705851,0.350741959,1.8,0.011618879,1
659.2193131,43.20527396,284.8175102,716.6937345,50.41879174,9.299878257,34.01584951,0.799848466,0,0.008456307,2
2934.776696,55.52736876,1629.604278,835.3120808,43.93189756,16.28908043,85.99065005,0.170944754,0.133333333,0.008087509,1
2665.068929,24.45978557,651.8701453,744.4352059,71.6488192,15.70999444,151.1005363,-0.059555576,1.266666667,0.018577549,2
7713.388457,9.716033982,749.4354436,975.3781085,89.57549386,17.2096975,383.5823803,-0.407525108,1.6,0.012200658,1
7673.858157,13.72737938,1053.419623,821.0538599,85.10800014,17.71420912,188.256844,-0.325637586,1.8,0.012772474,1
2343.341755,33.45193508,783.8931626,768.7767251,65.69124545,12.15461769,75.80936659,-0.325582845,0.2,0.007414164,1
3739.379547,4.113039723,153.8021661,992.5715974,95.65201182,10.1554976,522.8658306,-1.434222303,0.4,0.005707469,2
7158.860973,11.68168544,836.2756199,907.0184332,87.12540765,18.23706627,316.9188966,-1.059944998,2.666666667,0.01450062,2
2848.127478,27.91181852,794.9641729,890.028378,71.97309581,13.04454966,77.13442623,-0.360705446,0.133333333,0.005015389,2
7791.231575,9.695885123,755.4288632,1059.463609,90.15987803,18.27623943,324.6534872,-0.907836467,2.066666667,0.008927336,3
3738.991511,30.48595587,1139.867302,914.7301584,69.15224316,17.65956246,105.1831198,-0.163391161,1.066666667,0.009457114,2
2198.927399,24.6305036,541.606892,836.4612053,74.26169011,11.96891736,62.01452951,-0.034014403,0.2,0.007511324,3
3704.476713,22.24234816,823.9626079,796.6441872,77.39436021,13.29178151,115.9941916,-0.904819553,0.133333333,0.007528759,1
2221.851589,35.41402795,786.8471426,799.2521447,62.17223593,15.31107925,69.38968648,-0.259699885,0.4,0.011157044,2
2602.662476,25.11924937,653.7692775,845.9537262,73.98582574,13.04247707,70.80246743,-0.067136505,0.066666667,0.007775698,3
